# Time	cat	INT2	INT1	react2	react1	INT3	prod	
214000	1.52618e-06	7.88066e-06	0.000547867	0.0778512	0.0773034	0.199443	0.122698	
215000	1.54873e-06	7.87971e-06	0.000551837	0.0772817	0.0767299	0.199439	0.123272	
216000	1.57178e-06	7.87874e-06	0.000555865	0.0767123	0.0761565	0.199435	0.123845	
217000	1.59534e-06	7.87776e-06	0.000559951	0.076143	0.0755831	0.199431	0.124419	
218000	1.61944e-06	7.87675e-06	0.000564097	0.0755737	0.0750096	0.199426	0.124992	
219000	1.64408e-06	7.87572e-06	0.000568304	0.0750046	0.0744362	0.199422	0.125565	
220000	1.66929e-06	7.87467e-06	0.000572573	0.0744354	0.0738629	0.199418	0.126139	
221000	1.69508e-06	7.8736e-06	0.000576905	0.0738664	0.0732895	0.199414	0.126712	
222000	1.72147e-06	7.87251e-06	0.000581303	0.0732974	0.0727161	0.199409	0.127286	
223000	1.74847e-06	7.87139e-06	0.000585766	0.0727286	0.0721428	0.199405	0.127859	
224000	1.77612e-06	7.87025e-06	0.000590298	0.0721598	0.0715695	0.1994	0.128432	
225000	1.80442e-06	7.86909e-06	0.000594899	0.071591	0.0709961	0.199395	0.129006	
226000	1.83339e-06	7.8679e-06	0.000599572	0.0710224	0.0704228	0.199391	0.129579	
227000	1.86307e-06	7.86668e-06	0.000604317	0.0704539	0.0698496	0.199386	0.130152	
228000	1.89347e-06	7.86544e-06	0.000609136	0.0698854	0.0692763	0.199381	0.130726	
229000	1.92461e-06	7.86417e-06	0.000614031	0.0693171	0.068703	0.199376	0.131299	
230000	1.95652e-06	7.86287e-06	0.000619004	0.0687488	0.0681298	0.199371	0.131872	
231000	1.98923e-06	7.86154e-06	0.000624057	0.0681806	0.0675566	0.199366	0.132445	
232000	2.02276e-06	7.86018e-06	0.000629192	0.0676125	0.0669833	0.199361	0.133019	
233000	2.05714e-06	7.85879e-06	0.00063441	0.0670446	0.0664101	0.199356	0.133592	
234000	2.0924e-06	7.85737e-06	0.000639713	0.0664767	0.065837	0.19935	0.134165	
235000	2.12856e-06	7.85591e-06	0.000645105	0.0659089	0.0652638	0.199345	0.134738	
236000	2.16566e-06	7.85442e-06	0.000650586	0.0653412	0.0646907	0.199339	0.135312	
237000	2.20374e-06	7.85289e-06	0.000656159	0.0647737	0.0641175	0.199334	0.135885	
238000	2.24282e-06	7.85133e-06	0.000661826	0.0642062	0.0635444	0.199328	0.136458	
239000	2.28294e-06	7.84973e-06	0.00066759	0.0636389	0.0629713	0.199322	0.137031	
240000	2.32415e-06	7.84809e-06	0.000673454	0.0630717	0.0623982	0.199316	0.137604	
241000	2.36646e-06	7.84642e-06	0.000679418	0.0625046	0.0618252	0.19931	0.138177	
242000	2.40994e-06	7.8447e-06	0.000685487	0.0619376	0.0612521	0.199304	0.13875	
243000	2.45462e-06	7.84293e-06	0.000691663	0.0613708	0.0606791	0.199298	0.139323	
244000	2.50054e-06	7.84113e-06	0.000697949	0.0608041	0.0601061	0.199292	0.139896	
245000	2.54775e-06	7.83927e-06	0.000704347	0.0602375	0.0595331	0.199285	0.140469	
246000	2.5963e-06	7.83737e-06	0.000710861	0.059671	0.0589602	0.199279	0.141042	
247000	2.64624e-06	7.83543e-06	0.000717494	0.0591047	0.0583872	0.199272	0.141615	
248000	2.69762e-06	7.83343e-06	0.000724249	0.0585386	0.0578143	0.199265	0.142188	
