t(s),cat,react1,react2,int1,int2,int3,prod,water
7.91000000e+06,1.99989622e-01,1.06091516e-08,9.88218715e-06,1.97433390e-05,5.41776223e-11,1.51952747e-06,7.99979223e-01,0.00000000e+00
7.91100000e+06,1.99989623e-01,1.06077506e-08,9.88088224e-06,1.97407320e-05,5.41633155e-11,1.51910565e-06,7.99979225e-01,0.00000000e+00
7.91200000e+06,1.99989625e-01,1.06063500e-08,9.87957768e-06,1.97381257e-05,5.41490142e-11,1.51868401e-06,7.99979228e-01,0.00000000e+00
7.91300000e+06,1.99989626e-01,1.06049498e-08,9.87827347e-06,1.97355200e-05,5.41347187e-11,1.51826255e-06,7.99979231e-01,0.00000000e+00
7.91400000e+06,1.99989628e-01,1.06035500e-08,9.87696960e-06,1.97329151e-05,5.41204288e-11,1.51784127e-06,7.99979234e-01,0.00000000e+00
7.91500000e+06,1.99989629e-01,1.06021505e-08,9.87566607e-06,1.97303108e-05,5.41061446e-11,1.51742016e-06,7.99979237e-01,0.00000000e+00
7.91600000e+06,1.99989631e-01,1.06007514e-08,9.87436289e-06,1.97277073e-05,5.40918660e-11,1.51699924e-06,7.99979240e-01,0.00000000e+00
7.91700000e+06,1.99989632e-01,1.05993526e-08,9.87306005e-06,1.97251044e-05,5.40775931e-11,1.51657849e-06,7.99979243e-01,0.00000000e+00
7.91800000e+06,1.99989633e-01,1.05979543e-08,9.87175755e-06,1.97225022e-05,5.40633258e-11,1.51615792e-06,7.99979246e-01,0.00000000e+00
7.91900000e+06,1.99989635e-01,1.05965562e-08,9.87045540e-06,1.97199007e-05,5.40490641e-11,1.51573753e-06,7.99979249e-01,0.00000000e+00
7.92000000e+06,1.99989636e-01,1.05951586e-08,9.86915359e-06,1.97172999e-05,5.40348082e-11,1.51531732e-06,7.99979251e-01,0.00000000e+00
7.92100000e+06,1.99989638e-01,1.05937613e-08,9.86785213e-06,1.97146997e-05,5.40205578e-11,1.51489728e-06,7.99979254e-01,0.00000000e+00
7.92200000e+06,1.99989639e-01,1.05923644e-08,9.86655100e-06,1.97121003e-05,5.40063131e-11,1.51447743e-06,7.99979257e-01,0.00000000e+00
7.92300000e+06,1.99989641e-01,1.05909679e-08,9.86525023e-06,1.97095015e-05,5.39920740e-11,1.51405775e-06,7.99979260e-01,0.00000000e+00
7.92400000e+06,1.99989642e-01,1.05895717e-08,9.86394979e-06,1.97069034e-05,5.39778406e-11,1.51363825e-06,7.99979263e-01,0.00000000e+00
7.92500000e+06,1.99989644e-01,1.05881760e-08,9.86264970e-06,1.97043060e-05,5.39636127e-11,1.51321892e-06,7.99979266e-01,0.00000000e+00
7.92600000e+06,1.99989645e-01,1.05867805e-08,9.86134995e-06,1.97017093e-05,5.39493905e-11,1.51279978e-06,7.99979269e-01,0.00000000e+00
7.92700000e+06,1.99989646e-01,1.05853855e-08,9.86005054e-06,1.96991133e-05,5.39351740e-11,1.51238081e-06,7.99979272e-01,0.00000000e+00
7.92800000e+06,1.99989648e-01,1.05839908e-08,9.85875147e-06,1.96965180e-05,5.39209630e-11,1.51196201e-06,7.99979274e-01,0.00000000e+00
7.92900000e+06,1.99989649e-01,1.05825965e-08,9.85745275e-06,1.96939233e-05,5.39067578e-11,1.51154340e-06,7.99979277e-01,0.00000000e+00
7.93000000e+06,1.99989651e-01,1.05812025e-08,9.85615437e-06,1.96913293e-05,5.38925580e-11,1.51112496e-06,7.99979280e-01,0.00000000e+00
7.93100000e+06,1.99989652e-01,1.05798089e-08,9.85485633e-06,1.96887361e-05,5.38783639e-11,1.51070670e-06,7.99979283e-01,0.00000000e+00
7.93200000e+06,1.99989654e-01,1.05784157e-08,9.85355863e-06,1.96861434e-05,5.38641754e-11,1.51028862e-06,7.99979286e-01,0.00000000e+00
7.93300000e+06,1.99989655e-01,1.05770228e-08,9.85226128e-06,1.96835515e-05,5.38499924e-11,1.50987071e-06,7.99979289e-01,0.00000000e+00
7.93400000e+06,1.99989656e-01,1.05756303e-08,9.85096426e-06,1.96809603e-05,5.38358151e-11,1.50945298e-06,7.99979292e-01,0.00000000e+00
7.93500000e+06,1.99989658e-01,1.05742382e-08,9.84966759e-06,1.96783697e-05,5.38216434e-11,1.50903543e-06,7.99979295e-01,0.00000000e+00
7.93600000e+06,1.99989659e-01,1.05728465e-08,9.84837126e-06,1.96757798e-05,5.38074773e-11,1.50861805e-06,7.99979297e-01,0.00000000e+00
7.93700000e+06,1.99989661e-01,1.05714551e-08,9.84707527e-06,1.96731906e-05,5.37933168e-11,1.50820085e-06,7.99979300e-01,0.00000000e+00
7.93800000e+06,1.99989662e-01,1.05700641e-08,9.84577962e-06,1.96706021e-05,5.37791618e-11,1.50778382e-06,7.99979303e-01,0.00000000e+00
7.93900000e+06,1.99989664e-01,1.05686734e-08,9.84448431e-06,1.96680143e-05,5.37650125e-11,1.50736698e-06,7.99979306e-01,0.00000000e+00
7.94000000e+06,1.99989665e-01,1.05672831e-08,9.84318934e-06,1.96654271e-05,5.37508687e-11,1.50695030e-06,7.99979309e-01,0.00000000e+00
7.94100000e+06,1.99989666e-01,1.05658932e-08,9.84189472e-06,1.96628406e-05,5.37367305e-11,1.50653381e-06,7.99979312e-01,0.00000000e+00
7.94200000e+06,1.99989668e-01,1.05645036e-08,9.84060043e-06,1.96602549e-05,5.37225979e-11,1.50611748e-06,7.99979315e-01,0.00000000e+00
7.94300000e+06,1.99989669e-01,1.05631144e-08,9.83930648e-06,1.96576697e-05,5.37084709e-11,1.50570134e-06,7.99979318e-01,0.00000000e+00
7.94400000e+06,1.99989671e-01,1.05617256e-08,9.83801288e-06,1.96550853e-05,5.36943495e-11,1.50528537e-06,7.99979320e-01,0.00000000e+00
7.94500000e+06,1.99989672e-01,1.05603371e-08,9.83671961e-06,1.96525016e-05,5.36802336e-11,1.50486958e-06,7.99979323e-01,0.00000000e+00
7.94600000e+06,1.99989674e-01,1.05589490e-08,9.83542669e-06,1.96499185e-05,5.36661232e-11,1.50445396e-06,7.99979326e-01,0.00000000e+00
7.94700000e+06,1.99989675e-01,1.05575613e-08,9.83413410e-06,1.96473361e-05,5.36520185e-11,1.50403851e-06,7.99979329e-01,0.00000000e+00
7.94800000e+06,1.99989676e-01,1.05561739e-08,9.83284186e-06,1.96447544e-05,5.36379193e-11,1.50362325e-06,7.99979332e-01,0.00000000e+00
7.94900000e+06,1.99989678e-01,1.05547869e-08,9.83154995e-06,1.96421733e-05,5.36238256e-11,1.50320815e-06,7.99979335e-01,0.00000000e+00
7.95000000e+06,1.99989679e-01,1.05534003e-08,9.83025838e-06,1.96395930e-05,5.36097375e-11,1.50279323e-06,7.99979338e-01,0.00000000e+00
7.95100000e+06,1.99989681e-01,1.05520140e-08,9.82896715e-06,1.96370133e-05,5.35956550e-11,1.50237849e-06,7.99979340e-01,0.00000000e+00
7.95200000e+06,1.99989682e-01,1.05506281e-08,9.82767627e-06,1.96344343e-05,5.35815780e-11,1.50196392e-06,7.99979343e-01,0.00000000e+00
7.95300000e+06,1.99989684e-01,1.05492425e-08,9.82638572e-06,1.96318560e-05,5.35675066e-11,1.50154953e-06,7.99979346e-01,0.00000000e+00
7.95400000e+06,1.99989685e-01,1.05478574e-08,9.82509551e-06,1.96292783e-05,5.35534407e-11,1.50113531e-06,7.99979349e-01,0.00000000e+00
7.95500000e+06,1.99989686e-01,1.05464725e-08,9.82380563e-06,1.96267013e-05,5.35393803e-11,1.50072126e-06,7.99979352e-01,0.00000000e+00
7.95600000e+06,1.99989688e-01,1.05450881e-08,9.82251610e-06,1.96241250e-05,5.35253255e-11,1.50030739e-06,7.99979355e-01,0.00000000e+00
7.95700000e+06,1.99989689e-01,1.05437040e-08,9.82122691e-06,1.96215494e-05,5.35112762e-11,1.49989370e-06,7.99979358e-01,0.00000000e+00
7.95800000e+06,1.99989691e-01,1.05423203e-08,9.81993805e-06,1.96189745e-05,5.34972324e-11,1.49948018e-06,7.99979360e-01,0.00000000e+00
7.95900000e+06,1.99989692e-01,1.05409369e-08,9.81864953e-06,1.96164002e-05,5.34831942e-11,1.49906683e-06,7.99979363e-01,0.00000000e+00
7.96000000e+06,1.99989694e-01,1.05395539e-08,9.81736135e-06,1.96138266e-05,5.34691614e-11,1.49865365e-06,7.99979366e-01,0.00000000e+00
7.96100000e+06,1.99989695e-01,1.05381712e-08,9.81607351e-06,1.96112537e-05,5.34551343e-11,1.49824065e-06,7.99979369e-01,0.00000000e+00
7.96200000e+06,1.99989696e-01,1.05367890e-08,9.81478601e-06,1.96086814e-05,5.34411126e-11,1.49782783e-06,7.99979372e-01,0.00000000e+00
7.96300000e+06,1.99989698e-01,1.05354070e-08,9.81349884e-06,1.96061099e-05,5.34270964e-11,1.49741518e-06,7.99979375e-01,0.00000000e+00
7.96400000e+06,1.99989699e-01,1.05340255e-08,9.81221201e-06,1.96035390e-05,5.34130858e-11,1.49700270e-06,7.99979378e-01,0.00000000e+00
7.96500000e+06,1.99989701e-01,1.05326443e-08,9.81092552e-06,1.96009688e-05,5.33990807e-11,1.49659039e-06,7.99979380e-01,0.00000000e+00
7.96600000e+06,1.99989702e-01,1.05312635e-08,9.80963936e-06,1.95983992e-05,5.33850810e-11,1.49617826e-06,7.99979383e-01,0.00000000e+00
7.96700000e+06,1.99989704e-01,1.05298830e-08,9.80835355e-06,1.95958303e-05,5.33710869e-11,1.49576630e-06,7.99979386e-01,0.00000000e+00
7.96800000e+06,1.99989705e-01,1.05285029e-08,9.80706807e-06,1.95932621e-05,5.33570983e-11,1.49535452e-06,7.99979389e-01,0.00000000e+00
7.96900000e+06,1.99989706e-01,1.05271232e-08,9.80578292e-06,1.95906946e-05,5.33431152e-11,1.49494290e-06,7.99979392e-01,0.00000000e+00
7.97000000e+06,1.99989708e-01,1.05257438e-08,9.80449812e-06,1.95881278e-05,5.33291376e-11,1.49453146e-06,7.99979395e-01,0.00000000e+00
7.97100000e+06,1.99989709e-01,1.05243648e-08,9.80321365e-06,1.95855616e-05,5.33151655e-11,1.49412020e-06,7.99979397e-01,0.00000000e+00
7.97200000e+06,1.99989711e-01,1.05229861e-08,9.80192951e-06,1.95829961e-05,5.33011988e-11,1.49370910e-06,7.99979400e-01,0.00000000e+00
7.97300000e+06,1.99989712e-01,1.05216078e-08,9.80064572e-06,1.95804312e-05,5.32872377e-11,1.49329818e-06,7.99979403e-01,0.00000000e+00
7.97400000e+06,1.99989713e-01,1.05202299e-08,9.79936226e-06,1.95778671e-05,5.32732820e-11,1.49288743e-06,7.99979406e-01,0.00000000e+00
7.97500000e+06,1.99989715e-01,1.05188523e-08,9.79807913e-06,1.95753036e-05,5.32593318e-11,1.49247686e-06,7.99979409e-01,0.00000000e+00
7.97600000e+06,1.99989716e-01,1.05174751e-08,9.79679634e-06,1.95727408e-05,5.32453871e-11,1.49206645e-06,7.99979412e-01,0.00000000e+00
7.97700000e+06,1.99989718e-01,1.05160982e-08,9.79551389e-06,1.95701786e-05,5.32314479e-11,1.49165622e-06,7.99979414e-01,0.00000000e+00
7.97800000e+06,1.99989719e-01,1.05147217e-08,9.79423177e-06,1.95676171e-05,5.32175141e-11,1.49124616e-06,7.99979417e-01,0.00000000e+00
7.97900000e+06,1.99989721e-01,1.05133456e-08,9.79294999e-06,1.95650563e-05,5.32035858e-11,1.49083628e-06,7.99979420e-01,0.00000000e+00
7.98000000e+06,1.99989722e-01,1.05119698e-08,9.79166855e-06,1.95624962e-05,5.31896630e-11,1.49042656e-06,7.99979423e-01,0.00000000e+00
7.98100000e+06,1.99989723e-01,1.05105944e-08,9.79038744e-06,1.95599367e-05,5.31757457e-11,1.49001702e-06,7.99979426e-01,0.00000000e+00
7.98200000e+06,1.99989725e-01,1.05092193e-08,9.78910666e-06,1.95573779e-05,5.31618338e-11,1.48960764e-06,7.99979429e-01,0.00000000e+00
7.98300000e+06,1.99989726e-01,1.05078447e-08,9.78782622e-06,1.95548198e-05,5.31479273e-11,1.48919845e-06,7.99979432e-01,0.00000000e+00
7.98400000e+06,1.99989728e-01,1.05064703e-08,9.78654611e-06,1.95522623e-05,5.31340264e-11,1.48878942e-06,7.99979434e-01,0.00000000e+00
7.98500000e+06,1.99989729e-01,1.05050963e-08,9.78526634e-06,1.95497055e-05,5.31201308e-11,1.48838056e-06,7.99979437e-01,0.00000000e+00
7.98600000e+06,1.99989730e-01,1.05037227e-08,9.78398691e-06,1.95471494e-05,5.31062408e-11,1.48797187e-06,7.99979440e-01,0.00000000e+00
7.98700000e+06,1.99989732e-01,1.05023495e-08,9.78270781e-06,1.95445939e-05,5.30923561e-11,1.48756336e-06,7.99979443e-01,0.00000000e+00
7.98800000e+06,1.99989733e-01,1.05009766e-08,9.78142904e-06,1.95420392e-05,5.30784770e-11,1.48715502e-06,7.99979446e-01,0.00000000e+00
7.98900000e+06,1.99989735e-01,1.04996040e-08,9.78015061e-06,1.95394850e-05,5.30646032e-11,1.48674685e-06,7.99979448e-01,0.00000000e+00
7.99000000e+06,1.99989736e-01,1.04982319e-08,9.77887251e-06,1.95369316e-05,5.30507349e-11,1.48633884e-06,7.99979451e-01,0.00000000e+00
7.99100000e+06,1.99989738e-01,1.04968600e-08,9.77759474e-06,1.95343788e-05,5.30368721e-11,1.48593101e-06,7.99979454e-01,0.00000000e+00
7.99200000e+06,1.99989739e-01,1.04954886e-08,9.77631731e-06,1.95318267e-05,5.30230146e-11,1.48552336e-06,7.99979457e-01,0.00000000e+00
7.99300000e+06,1.99989740e-01,1.04941175e-08,9.77504022e-06,1.95292752e-05,5.30091626e-11,1.48511587e-06,7.99979460e-01,0.00000000e+00
7.99400000e+06,1.99989742e-01,1.04927467e-08,9.77376345e-06,1.95267244e-05,5.29953161e-11,1.48470855e-06,7.99979463e-01,0.00000000e+00
7.99500000e+06,1.99989743e-01,1.04913763e-08,9.77248702e-06,1.95241743e-05,5.29814749e-11,1.48430140e-06,7.99979465e-01,0.00000000e+00
7.99600000e+06,1.99989745e-01,1.04900063e-08,9.77121093e-06,1.95216249e-05,5.29676392e-11,1.48389442e-06,7.99979468e-01,0.00000000e+00
7.99700000e+06,1.99989746e-01,1.04886366e-08,9.76993516e-06,1.95190761e-05,5.29538089e-11,1.48348762e-06,7.99979471e-01,0.00000000e+00
7.99800000e+06,1.99989747e-01,1.04872673e-08,9.76865973e-06,1.95165280e-05,5.29399840e-11,1.48308098e-06,7.99979474e-01,0.00000000e+00
7.99900000e+06,1.99989749e-01,1.04858984e-08,9.76738463e-06,1.95139805e-05,5.29261645e-11,1.48267451e-06,7.99979477e-01,0.00000000e+00
8.00000000e+06,1.99989750e-01,1.04845298e-08,9.76610987e-06,1.95114337e-05,5.29123504e-11,1.48226822e-06,7.99979480e-01,0.00000000e+00
8.00100000e+06,1.99989752e-01,1.04831615e-08,9.76483544e-06,1.95088876e-05,5.28985418e-11,1.48186209e-06,7.99979482e-01,0.00000000e+00
8.00200000e+06,1.99989753e-01,1.04817936e-08,9.76356134e-06,1.95063421e-05,5.28847385e-11,1.48145613e-06,7.99979485e-01,0.00000000e+00
8.00300000e+06,1.99989754e-01,1.04804261e-08,9.76228757e-06,1.95037973e-05,5.28709407e-11,1.48105035e-06,7.99979488e-01,0.00000000e+00
8.00400000e+06,1.99989756e-01,1.04790589e-08,9.76101414e-06,1.95012532e-05,5.28571482e-11,1.48064473e-06,7.99979491e-01,0.00000000e+00
8.00500000e+06,1.99989757e-01,1.04776921e-08,9.75974104e-06,1.94987097e-05,5.28433612e-11,1.48023928e-06,7.99979494e-01,0.00000000e+00
8.00600000e+06,1.99989759e-01,1.04763257e-08,9.75846826e-06,1.94961669e-05,5.28295795e-11,1.47983400e-06,7.99979496e-01,0.00000000e+00
8.00700000e+06,1.99989760e-01,1.04749596e-08,9.75719583e-06,1.94936248e-05,5.28158032e-11,1.47942889e-06,7.99979499e-01,0.00000000e+00
8.00800000e+06,1.99989762e-01,1.04735938e-08,9.75592372e-06,1.94910833e-05,5.28020323e-11,1.47902395e-06,7.99979502e-01,0.00000000e+00
8.00900000e+06,1.99989763e-01,1.04722284e-08,9.75465195e-06,1.94885425e-05,5.27882668e-11,1.47861918e-06,7.99979505e-01,0.00000000e+00
8.01000000e+06,1.99989764e-01,1.04708634e-08,9.75338050e-06,1.94860023e-05,5.27745067e-11,1.47821458e-06,7.99979508e-01,0.00000000e+00
8.01100000e+06,1.99989766e-01,1.04694987e-08,9.75210939e-06,1.94834628e-05,5.27607520e-11,1.47781015e-06,7.99979511e-01,0.00000000e+00
8.01200000e+06,1.99989767e-01,1.04681344e-08,9.75083861e-06,1.94809240e-05,5.27470026e-11,1.47740589e-06,7.99979513e-01,0.00000000e+00
8.01300000e+06,1.99989769e-01,1.04667704e-08,9.74956816e-06,1.94783858e-05,5.27332586e-11,1.47700179e-06,7.99979516e-01,0.00000000e+00
8.01400000e+06,1.99989770e-01,1.04654068e-08,9.74829804e-06,1.94758483e-05,5.27195200e-11,1.47659786e-06,7.99979519e-01,0.00000000e+00
8.01500000e+06,1.99989771e-01,1.04640436e-08,9.74702825e-06,1.94733115e-05,5.27057868e-11,1.47619411e-06,7.99979522e-01,0.00000000e+00
8.01600000e+06,1.99989773e-01,1.04626807e-08,9.74575880e-06,1.94707753e-05,5.26920589e-11,1.47579052e-06,7.99979525e-01,0.00000000e+00
8.01700000e+06,1.99989774e-01,1.04613181e-08,9.74448967e-06,1.94682398e-05,5.26783364e-11,1.47538709e-06,7.99979527e-01,0.00000000e+00
8.01800000e+06,1.99989776e-01,1.04599559e-08,9.74322087e-06,1.94657049e-05,5.26646192e-11,1.47498384e-06,7.99979530e-01,0.00000000e+00
8.01900000e+06,1.99989777e-01,1.04585941e-08,9.74195241e-06,1.94631707e-05,5.26509074e-11,1.47458076e-06,7.99979533e-01,0.00000000e+00
8.02000000e+06,1.99989778e-01,1.04572326e-08,9.74068427e-06,1.94606372e-05,5.26372009e-11,1.47417784e-06,7.99979536e-01,0.00000000e+00
8.02100000e+06,1.99989780e-01,1.04558715e-08,9.73941647e-06,1.94581043e-05,5.26234998e-11,1.47377509e-06,7.99979539e-01,0.00000000e+00
8.02200000e+06,1.99989781e-01,1.04545107e-08,9.73814899e-06,1.94555720e-05,5.26098041e-11,1.47337251e-06,7.99979541e-01,0.00000000e+00
8.02300000e+06,1.99989783e-01,1.04531503e-08,9.73688185e-06,1.94530405e-05,5.25961137e-11,1.47297010e-06,7.99979544e-01,0.00000000e+00
8.02400000e+06,1.99989784e-01,1.04517902e-08,9.73561503e-06,1.94505096e-05,5.25824286e-11,1.47256785e-06,7.99979547e-01,0.00000000e+00
8.02500000e+06,1.99989785e-01,1.04504305e-08,9.73434855e-06,1.94479793e-05,5.25687489e-11,1.47216577e-06,7.99979550e-01,0.00000000e+00
8.02600000e+06,1.99989787e-01,1.04490711e-08,9.73308239e-06,1.94454497e-05,5.25550745e-11,1.47176386e-06,7.99979553e-01,0.00000000e+00
8.02700000e+06,1.99989788e-01,1.04477121e-08,9.73181656e-06,1.94429208e-05,5.25414055e-11,1.47136212e-06,7.99979555e-01,0.00000000e+00
8.02800000e+06,1.99989790e-01,1.04463535e-08,9.73055107e-06,1.94403925e-05,5.25277418e-11,1.47096054e-06,7.99979558e-01,0.00000000e+00
8.02900000e+06,1.99989791e-01,1.04449952e-08,9.72928590e-06,1.94378649e-05,5.25140834e-11,1.47055914e-06,7.99979561e-01,0.00000000e+00
8.03000000e+06,1.99989792e-01,1.04436373e-08,9.72802106e-06,1.94353379e-05,5.25004303e-11,1.47015789e-06,7.99979564e-01,0.00000000e+00
8.03100000e+06,1.99989794e-01,1.04422797e-08,9.72675655e-06,1.94328116e-05,5.24867826e-11,1.46975682e-06,7.99979567e-01,0.00000000e+00
8.03200000e+06,1.99989795e-01,1.04409224e-08,9.72549236e-06,1.94302860e-05,5.24731402e-11,1.46935591e-06,7.99979569e-01,0.00000000e+00
8.03300000e+06,1.99989797e-01,1.04395655e-08,9.72422851e-06,1.94277610e-05,5.24595031e-11,1.46895517e-06,7.99979572e-01,0.00000000e+00
8.03400000e+06,1.99989798e-01,1.04382090e-08,9.72296498e-06,1.94252366e-05,5.24458713e-11,1.46855460e-06,7.99979575e-01,0.00000000e+00
8.03500000e+06,1.99989799e-01,1.04368528e-08,9.72170179e-06,1.94227130e-05,5.24322448e-11,1.46815419e-06,7.99979578e-01,0.00000000e+00
8.03600000e+06,1.99989801e-01,1.04354970e-08,9.72043892e-06,1.94201899e-05,5.24186237e-11,1.46775395e-06,7.99979581e-01,0.00000000e+00
8.03700000e+06,1.99989802e-01,1.04341415e-08,9.71917638e-06,1.94176676e-05,5.24050078e-11,1.46735388e-06,7.99979583e-01,0.00000000e+00
8.03800000e+06,1.99989804e-01,1.04327864e-08,9.71791416e-06,1.94151459e-05,5.23913973e-11,1.46695397e-06,7.99979586e-01,0.00000000e+00
8.03900000e+06,1.99989805e-01,1.04314316e-08,9.71665228e-06,1.94126248e-05,5.23777920e-11,1.46655423e-06,7.99979589e-01,0.00000000e+00
8.04000000e+06,1.99989806e-01,1.04300772e-08,9.71539072e-06,1.94101044e-05,5.23641921e-11,1.46615465e-06,7.99979592e-01,0.00000000e+00
8.04100000e+06,1.99989808e-01,1.04287231e-08,9.71412949e-06,1.94075846e-05,5.23505975e-11,1.46575524e-06,7.99979595e-01,0.00000000e+00
8.04200000e+06,1.99989809e-01,1.04273694e-08,9.71286859e-06,1.94050656e-05,5.23370081e-11,1.46535600e-06,7.99979597e-01,0.00000000e+00
8.04300000e+06,1.99989810e-01,1.04260161e-08,9.71160801e-06,1.94025471e-05,5.23234240e-11,1.46495692e-06,7.99979600e-01,0.00000000e+00
8.04400000e+06,1.99989812e-01,1.04246631e-08,9.71034777e-06,1.94000293e-05,5.23098453e-11,1.46455801e-06,7.99979603e-01,0.00000000e+00
8.04500000e+06,1.99989813e-01,1.04233104e-08,9.70908785e-06,1.93975122e-05,5.22962718e-11,1.46415926e-06,7.99979606e-01,0.00000000e+00
8.04600000e+06,1.99989815e-01,1.04219581e-08,9.70782825e-06,1.93949957e-05,5.22827036e-11,1.46376068e-06,7.99979608e-01,0.00000000e+00
8.04700000e+06,1.99989816e-01,1.04206061e-08,9.70656898e-06,1.93924799e-05,5.22691407e-11,1.46336227e-06,7.99979611e-01,0.00000000e+00
8.04800000e+06,1.99989817e-01,1.04192545e-08,9.70531004e-06,1.93899647e-05,5.22555830e-11,1.46296402e-06,7.99979614e-01,0.00000000e+00
8.04900000e+06,1.99989819e-01,1.04179033e-08,9.70405143e-06,1.93874502e-05,5.22420307e-11,1.46256593e-06,7.99979617e-01,0.00000000e+00
8.05000000e+06,1.99989820e-01,1.04165524e-08,9.70279314e-06,1.93849363e-05,5.22284836e-11,1.46216801e-06,7.99979620e-01,0.00000000e+00
8.05100000e+06,1.99989822e-01,1.04152018e-08,9.70153518e-06,1.93824231e-05,5.22149418e-11,1.46177026e-06,7.99979622e-01,0.00000000e+00
8.05200000e+06,1.99989823e-01,1.04138516e-08,9.70027754e-06,1.93799106e-05,5.22014052e-11,1.46137267e-06,7.99979625e-01,0.00000000e+00
8.05300000e+06,1.99989824e-01,1.04125018e-08,9.69902024e-06,1.93773987e-05,5.21878741e-11,1.46097524e-06,7.99979628e-01,0.00000000e+00
8.05400000e+06,1.99989826e-01,1.04111523e-08,9.69776325e-06,1.93748874e-05,5.21743480e-11,1.46057798e-06,7.99979631e-01,0.00000000e+00
8.05500000e+06,1.99989827e-01,1.04098031e-08,9.69650659e-06,1.93723768e-05,5.21608271e-11,1.46018089e-06,7.99979633e-01,0.00000000e+00
8.05600000e+06,1.99989829e-01,1.04084543e-08,9.69525026e-06,1.93698668e-05,5.21473115e-11,1.45978396e-06,7.99979636e-01,0.00000000e+00
8.05700000e+06,1.99989830e-01,1.04071058e-08,9.69399426e-06,1.93673575e-05,5.21338012e-11,1.45938719e-06,7.99979639e-01,0.00000000e+00
8.05800000e+06,1.99989831e-01,1.04057577e-08,9.69273857e-06,1.93648488e-05,5.21202962e-11,1.45899059e-06,7.99979642e-01,0.00000000e+00
8.05900000e+06,1.99989833e-01,1.04044099e-08,9.69148322e-06,1.93623408e-05,5.21067963e-11,1.45859416e-06,7.99979645e-01,0.00000000e+00
8.06000000e+06,1.99989834e-01,1.04030625e-08,9.69022819e-06,1.93598334e-05,5.20933018e-11,1.45819788e-06,7.99979647e-01,0.00000000e+00
8.06100000e+06,1.99989835e-01,1.04017154e-08,9.68897348e-06,1.93573267e-05,5.20798125e-11,1.45780178e-06,7.99979650e-01,0.00000000e+00
8.06200000e+06,1.99989837e-01,1.04003687e-08,9.68771910e-06,1.93548206e-05,5.20663284e-11,1.45740583e-06,7.99979653e-01,0.00000000e+00
8.06300000e+06,1.99989838e-01,1.03990223e-08,9.68646504e-06,1.93523152e-05,5.20528495e-11,1.45701005e-06,7.99979656e-01,0.00000000e+00
8.06400000e+06,1.99989840e-01,1.03976763e-08,9.68521131e-06,1.93498104e-05,5.20393759e-11,1.45661444e-06,7.99979658e-01,0.00000000e+00
8.06500000e+06,1.99989841e-01,1.03963307e-08,9.68395791e-06,1.93473063e-05,5.20259076e-11,1.45621898e-06,7.99979661e-01,0.00000000e+00
8.06600000e+06,1.99989842e-01,1.03949853e-08,9.68270482e-06,1.93448028e-05,5.20124444e-11,1.45582370e-06,7.99979664e-01,0.00000000e+00
8.06700000e+06,1.99989844e-01,1.03936404e-08,9.68145207e-06,1.93423000e-05,5.19989865e-11,1.45542857e-06,7.99979667e-01,0.00000000e+00
8.06800000e+06,1.99989845e-01,1.03922957e-08,9.68019963e-06,1.93397978e-05,5.19855338e-11,1.45503361e-06,7.99979670e-01,0.00000000e+00
8.06900000e+06,1.99989847e-01,1.03909515e-08,9.67894752e-06,1.93372963e-05,5.19720863e-11,1.45463881e-06,7.99979672e-01,0.00000000e+00
8.07000000e+06,1.99989848e-01,1.03896075e-08,9.67769573e-06,1.93347954e-05,5.19586441e-11,1.45424418e-06,7.99979675e-01,0.00000000e+00
8.07100000e+06,1.99989849e-01,1.03882639e-08,9.67644427e-06,1.93322951e-05,5.19452070e-11,1.45384970e-06,7.99979678e-01,0.00000000e+00
8.07200000e+06,1.99989851e-01,1.03869207e-08,9.67519313e-06,1.93297955e-05,5.19317752e-11,1.45345540e-06,7.99979681e-01,0.00000000e+00
8.07300000e+06,1.99989852e-01,1.03855778e-08,9.67394232e-06,1.93272966e-05,5.19183486e-11,1.45306125e-06,7.99979683e-01,0.00000000e+00
8.07400000e+06,1.99989853e-01,1.03842353e-08,9.67269183e-06,1.93247983e-05,5.19049272e-11,1.45266727e-06,7.99979686e-01,0.00000000e+00
8.07500000e+06,1.99989855e-01,1.03828931e-08,9.67144166e-06,1.93223006e-05,5.18915110e-11,1.45227345e-06,7.99979689e-01,0.00000000e+00
8.07600000e+06,1.99989856e-01,1.03815512e-08,9.67019181e-06,1.93198036e-05,5.18780999e-11,1.45187979e-06,7.99979692e-01,0.00000000e+00
8.07700000e+06,1.99989858e-01,1.03802097e-08,9.66894229e-06,1.93173073e-05,5.18646941e-11,1.45148630e-06,7.99979694e-01,0.00000000e+00
8.07800000e+06,1.99989859e-01,1.03788686e-08,9.66769309e-06,1.93148116e-05,5.18512935e-11,1.45109297e-06,7.99979697e-01,0.00000000e+00
8.07900000e+06,1.99989860e-01,1.03775278e-08,9.66644421e-06,1.93123165e-05,5.18378981e-11,1.45069980e-06,7.99979700e-01,0.00000000e+00
8.08000000e+06,1.99989862e-01,1.03761873e-08,9.66519566e-06,1.93098221e-05,5.18245079e-11,1.45030679e-06,7.99979703e-01,0.00000000e+00
8.08100000e+06,1.99989863e-01,1.03748472e-08,9.66394742e-06,1.93073283e-05,5.18111228e-11,1.44991395e-06,7.99979705e-01,0.00000000e+00
