t(s),Temperature,Pressure,Density,Mass,Volume,IntEnergy,mdot_in,mdot_out,mdot_surf,mdot
7.37600000e+06,2.98000000e+02,1.48947606e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188838e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.37700000e+06,2.98000000e+02,1.48947606e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188838e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.37800000e+06,2.98000000e+02,1.48947606e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188838e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.37900000e+06,2.98000000e+02,1.48947606e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188838e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.38000000e+06,2.98000000e+02,1.48947606e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188838e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.38100000e+06,2.98000000e+02,1.48947606e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188838e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.38200000e+06,2.98000000e+02,1.48947606e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188838e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.38300000e+06,2.98000000e+02,1.48947606e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188838e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.38400000e+06,2.98000000e+02,1.48947606e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188838e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.38500000e+06,2.98000000e+02,1.48947606e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188838e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.38600000e+06,2.98000000e+02,1.48947607e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188838e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.38700000e+06,2.98000000e+02,1.48947607e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188838e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.38800000e+06,2.98000000e+02,1.48947607e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188838e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.38900000e+06,2.98000000e+02,1.48947607e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188838e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.39000000e+06,2.98000000e+02,1.48947607e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188838e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.39100000e+06,2.98000000e+02,1.48947607e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188838e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.39200000e+06,2.98000000e+02,1.48947607e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188838e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.39300000e+06,2.98000000e+02,1.48947607e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188838e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.39400000e+06,2.98000000e+02,1.48947607e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188838e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.39500000e+06,2.98000000e+02,1.48947607e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188838e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.39600000e+06,2.98000000e+02,1.48947607e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188839e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.39700000e+06,2.98000000e+02,1.48947607e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188839e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.39800000e+06,2.98000000e+02,1.48947607e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188839e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.39900000e+06,2.98000000e+02,1.48947607e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188839e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.40000000e+06,2.98000000e+02,1.48947607e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188839e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.40100000e+06,2.98000000e+02,1.48947607e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188839e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.40200000e+06,2.98000000e+02,1.48947607e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188839e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.40300000e+06,2.98000000e+02,1.48947607e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188839e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.40400000e+06,2.98000000e+02,1.48947607e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188839e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.40500000e+06,2.98000000e+02,1.48947607e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188839e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.40600000e+06,2.98000000e+02,1.48947607e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188839e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.40700000e+06,2.98000000e+02,1.48947607e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188839e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.40800000e+06,2.98000000e+02,1.48947607e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188839e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.40900000e+06,2.98000000e+02,1.48947608e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188839e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.41000000e+06,2.98000000e+02,1.48947608e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188839e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.41100000e+06,2.98000000e+02,1.48947608e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188839e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.41200000e+06,2.98000000e+02,1.48947608e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188839e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.41300000e+06,2.98000000e+02,1.48947608e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188839e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.41400000e+06,2.98000000e+02,1.48947608e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188839e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.41500000e+06,2.98000000e+02,1.48947608e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188839e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.41600000e+06,2.98000000e+02,1.48947608e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188839e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.41700000e+06,2.98000000e+02,1.48947608e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188839e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.41800000e+06,2.98000000e+02,1.48947608e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188839e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.41900000e+06,2.98000000e+02,1.48947608e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188839e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.42000000e+06,2.98000000e+02,1.48947608e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188839e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.42100000e+06,2.98000000e+02,1.48947608e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188839e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.42200000e+06,2.98000000e+02,1.48947608e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188839e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.42300000e+06,2.98000000e+02,1.48947608e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188839e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.42400000e+06,2.98000000e+02,1.48947608e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188839e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.42500000e+06,2.98000000e+02,1.48947608e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188839e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.42600000e+06,2.98000000e+02,1.48947608e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188840e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.42700000e+06,2.98000000e+02,1.48947608e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188840e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.42800000e+06,2.98000000e+02,1.48947608e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188840e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.42900000e+06,2.98000000e+02,1.48947608e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188840e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.43000000e+06,2.98000000e+02,1.48947608e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188840e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.43100000e+06,2.98000000e+02,1.48947608e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188840e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.43200000e+06,2.98000000e+02,1.48947609e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188840e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.43300000e+06,2.98000000e+02,1.48947609e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188840e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.43400000e+06,2.98000000e+02,1.48947609e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188840e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.43500000e+06,2.98000000e+02,1.48947609e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188840e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.43600000e+06,2.98000000e+02,1.48947609e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188840e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.43700000e+06,2.98000000e+02,1.48947609e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188840e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.43800000e+06,2.98000000e+02,1.48947609e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188840e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.43900000e+06,2.98000000e+02,1.48947609e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188840e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.44000000e+06,2.98000000e+02,1.48947609e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188840e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.44100000e+06,2.98000000e+02,1.48947609e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188840e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.44200000e+06,2.98000000e+02,1.48947609e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188840e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.44300000e+06,2.98000000e+02,1.48947609e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188840e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.44400000e+06,2.98000000e+02,1.48947609e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188840e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.44500000e+06,2.98000000e+02,1.48947609e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188840e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.44600000e+06,2.98000000e+02,1.48947609e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188840e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.44700000e+06,2.98000000e+02,1.48947609e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188840e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.44800000e+06,2.98000000e+02,1.48947609e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188840e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.44900000e+06,2.98000000e+02,1.48947609e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188840e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.45000000e+06,2.98000000e+02,1.48947609e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188840e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.45100000e+06,2.98000000e+02,1.48947609e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188840e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.45200000e+06,2.98000000e+02,1.48947609e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188840e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.45300000e+06,2.98000000e+02,1.48947609e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188840e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.45400000e+06,2.98000000e+02,1.48947609e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188840e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.45500000e+06,2.98000000e+02,1.48947610e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188840e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.45600000e+06,2.98000000e+02,1.48947610e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188840e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.45700000e+06,2.98000000e+02,1.48947610e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188841e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.45800000e+06,2.98000000e+02,1.48947610e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188841e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.45900000e+06,2.98000000e+02,1.48947610e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188841e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.46000000e+06,2.98000000e+02,1.48947610e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188841e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.46100000e+06,2.98000000e+02,1.48947610e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188841e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.46200000e+06,2.98000000e+02,1.48947610e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188841e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.46300000e+06,2.98000000e+02,1.48947610e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188841e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.46400000e+06,2.98000000e+02,1.48947610e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188841e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.46500000e+06,2.98000000e+02,1.48947610e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188841e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.46600000e+06,2.98000000e+02,1.48947610e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188841e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.46700000e+06,2.98000000e+02,1.48947610e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188841e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.46800000e+06,2.98000000e+02,1.48947610e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188841e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.46900000e+06,2.98000000e+02,1.48947610e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188841e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.47000000e+06,2.98000000e+02,1.48947610e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188841e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.47100000e+06,2.98000000e+02,1.48947610e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188841e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.47200000e+06,2.98000000e+02,1.48947610e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188841e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.47300000e+06,2.98000000e+02,1.48947610e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188841e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.47400000e+06,2.98000000e+02,1.48947610e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188841e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.47500000e+06,2.98000000e+02,1.48947610e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188841e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.47600000e+06,2.98000000e+02,1.48947610e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188841e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.47700000e+06,2.98000000e+02,1.48947610e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188841e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.47800000e+06,2.98000000e+02,1.48947610e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188841e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.47900000e+06,2.98000000e+02,1.48947611e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188841e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.48000000e+06,2.98000000e+02,1.48947611e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188841e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.48100000e+06,2.98000000e+02,1.48947611e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188841e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.48200000e+06,2.98000000e+02,1.48947611e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188841e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.48300000e+06,2.98000000e+02,1.48947611e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188841e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.48400000e+06,2.98000000e+02,1.48947611e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188841e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.48500000e+06,2.98000000e+02,1.48947611e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188841e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.48600000e+06,2.98000000e+02,1.48947611e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188841e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.48700000e+06,2.98000000e+02,1.48947611e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188841e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.48800000e+06,2.98000000e+02,1.48947611e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188842e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.48900000e+06,2.98000000e+02,1.48947611e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188842e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.49000000e+06,2.98000000e+02,1.48947611e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188842e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.49100000e+06,2.98000000e+02,1.48947611e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188842e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.49200000e+06,2.98000000e+02,1.48947611e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188842e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.49300000e+06,2.98000000e+02,1.48947611e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188842e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.49400000e+06,2.98000000e+02,1.48947611e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188842e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.49500000e+06,2.98000000e+02,1.48947611e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188842e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.49600000e+06,2.98000000e+02,1.48947611e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188842e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.49700000e+06,2.98000000e+02,1.48947611e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188842e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.49800000e+06,2.98000000e+02,1.48947611e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188842e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.49900000e+06,2.98000000e+02,1.48947611e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188842e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.50000000e+06,2.98000000e+02,1.48947611e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188842e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.50100000e+06,2.98000000e+02,1.48947611e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188842e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.50200000e+06,2.98000000e+02,1.48947611e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188842e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.50300000e+06,2.98000000e+02,1.48947612e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188842e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.50400000e+06,2.98000000e+02,1.48947612e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188842e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.50500000e+06,2.98000000e+02,1.48947612e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188842e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.50600000e+06,2.98000000e+02,1.48947612e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188842e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.50700000e+06,2.98000000e+02,1.48947612e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188842e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.50800000e+06,2.98000000e+02,1.48947612e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188842e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.50900000e+06,2.98000000e+02,1.48947612e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188842e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.51000000e+06,2.98000000e+02,1.48947612e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188842e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.51100000e+06,2.98000000e+02,1.48947612e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188842e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.51200000e+06,2.98000000e+02,1.48947612e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188842e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.51300000e+06,2.98000000e+02,1.48947612e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188842e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.51400000e+06,2.98000000e+02,1.48947612e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188842e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
7.51500000e+06,2.98000000e+02,1.48947612e+06,1.30439725e+01,1.30439725e-05,1.00000000e-06,-1.14188842e+050.00000000e+00,0.00000000e+00,0.00000000e+00,0.00000000e+00,
