t(s),N2(T),N(T),H(T),NH3(T),NH2(T),NH(T),RU(T),N2(S),N(S),H(S),NH3(S),NH2(S),NH(S),RU(S)
1.00000000e-03,1.42159654e-05,4.48500500e-05,6.13777348e-01,3.86950792e-08,1.11309733e-10,8.06464424e-07,3.86162741e-01,2.29505147e-06,2.27637556e-01,4.72532694e-01,7.03471491e-07,8.68103964e-04,1.41902148e-03,2.97539619e-01
1.45000000e-03,1.41991848e-05,9.60410610e-05,6.13613357e-01,6.05752516e-08,2.20934611e-10,1.70217213e-06,3.86274640e-01,2.19452876e-06,2.60226753e-01,4.52212331e-01,1.04941207e-06,1.00651058e-03,1.62549163e-03,2.84925663e-01
1.90000000e-03,1.41835449e-05,1.67142871e-04,6.13440563e-01,8.16336014e-08,3.65775680e-10,2.93525926e-06,3.86375093e-01,2.11885547e-06,2.84665746e-01,4.36961273e-01,1.36381504e-06,1.11331879e-03,1.78094278e-03,2.75475230e-01
2.35000000e-03,1.41686053e-05,2.57254751e-04,6.13262021e-01,1.01640197e-07,5.43931005e-10,4.48969223e-06,3.86461964e-01,2.05586492e-06,3.04969387e-01,4.24286110e-01,1.64704323e-06,1.20316172e-03,1.91024755e-03,2.67627384e-01
2.80000000e-03,1.41541649e-05,3.65393964e-04,6.13078678e-01,1.20600580e-07,7.53550268e-10,6.34837868e-06,3.86535304e-01,2.00087998e-06,3.22675996e-01,4.13230748e-01,1.90227030e-06,1.28183270e-03,2.02298889e-03,2.60784525e-01
3.25000000e-03,1.41401118e-05,4.90616385e-04,6.12890828e-01,1.38584140e-07,9.92917446e-10,8.49502351e-06,3.86595781e-01,1.95179947e-06,3.38472826e-01,4.03367459e-01,2.13309022e-06,1.35208274e-03,2.12351053e-03,2.54680030e-01
3.70000000e-03,1.41263711e-05,6.32047294e-04,6.12698582e-01,1.55669996e-07,1.26046180e-09,1.09145816e-05,3.86644173e-01,1.90744198e-06,3.52744483e-01,3.94456526e-01,2.34280863e-06,1.41544373e-03,2.21418487e-03,2.49165105e-01
4.15000000e-03,1.41128874e-05,7.88882928e-04,6.12502000e-01,1.71933326e-07,1.55474791e-09,1.35932591e-05,3.86681238e-01,1.86703517e-06,3.65740459e-01,3.86342295e-01,2.53428179e-06,1.47308402e-03,2.29668315e-03,2.44143070e-01
4.60000000e-03,1.40996175e-05,9.60385233e-04,6.12301138e-01,1.87441270e-07,1.87446128e-09,1.65184115e-05,3.86707670e-01,1.83000969e-06,3.77643940e-01,3.78910632e-01,2.70985811e-06,1.52583934e-03,2.37220928e-03,2.39542833e-01
5.05000000e-03,1.40865263e-05,1.14587264e-03,6.12096058e-01,2.02253368e-07,2.21839073e-09,1.96783810e-05,3.86724100e-01,1.79592293e-06,3.88598976e-01,3.72071291e-01,2.87154653e-06,1.57422223e-03,2.44155559e-03,2.35309281e-01
5.50000000e-03,1.40735850e-05,1.34471635e-03,6.11886829e-01,2.16422049e-07,2.58542068e-09,2.30624275e-05,3.86731100e-01,1.76441230e-06,3.98720828e-01,3.65752491e-01,3.02101052e-06,1.61896632e-03,2.50566920e-03,2.31397253e-01
5.95000000e-03,1.40607695e-05,1.55633193e-03,6.11673529e-01,2.29993563e-07,2.97451615e-09,2.66605841e-05,3.86729185e-01,1.73517926e-06,4.08107537e-01,3.59892751e-01,3.15961648e-06,1.66029419e-03,2.56496871e-03,2.27769547e-01
6.40000000e-03,1.40480596e-05,1.78017255e-03,6.11456239e-01,2.43009450e-07,3.38471025e-09,3.04635365e-05,3.86718830e-01,1.70796376e-06,4.16840764e-01,3.54441576e-01,3.28858422e-06,1.69873717e-03,2.62014139e-03,2.24393778e-01
6.85000000e-03,1.40354384e-05,2.01573091e-03,6.11235045e-01,2.55506584e-07,3.81510810e-09,3.44626581e-05,3.86700467e-01,1.68255863e-06,4.24988886e-01,3.49355609e-01,3.40897348e-06,1.73458426e-03,2.67159451e-03,2.21244228e-01
7.30000000e-03,1.40228911e-05,2.26252990e-03,6.11010037e-01,2.67517916e-07,4.26486867e-09,3.86498428e-05,3.86674489e-01,1.65877399e-06,4.32613834e-01,3.44596341e-01,3.52156615e-06,1.76795074e-03,2.71957644e-03,2.18297111e-01
7.75000000e-03,1.40104059e-05,2.52012261e-03,6.10781303e-01,2.79073249e-07,4.73320595e-09,4.30175092e-05,3.86641263e-01,1.63645115e-06,4.39763889e-01,3.40134258e-01,3.62711444e-06,1.79929889e-03,2.76463840e-03,2.15532646e-01
8.20000000e-03,1.39979723e-05,2.78808798e-03,6.10548931e-01,2.90199748e-07,5.21938133e-09,4.75585254e-05,3.86601129e-01,1.61545923e-06,4.46483548e-01,3.35940606e-01,3.72641151e-06,1.82878315e-03,2.80700302e-03,2.12934712e-01
8.65000000e-03,1.39855810e-05,3.06602852e-03,6.10313018e-01,3.00921812e-07,5.72269738e-09,5.22661616e-05,3.86554395e-01,1.59567210e-06,4.52814399e-01,3.31989788e-01,3.81986053e-06,1.85633217e-03,2.84670207e-03,2.10487356e-01
9.10000000e-03,1.39732244e-05,3.35356913e-03,6.10073652e-01,3.11261958e-07,6.24249845e-09,5.71340801e-05,3.86501354e-01,1.57698547e-06,4.58786782e-01,3.28263292e-01,3.90803325e-06,1.88247146e-03,2.88430330e-03,2.08177660e-01
9.55000000e-03,1.39608957e-05,3.65035365e-03,6.09830926e-01,3.21240567e-07,6.77816222e-09,6.21562667e-05,3.86442275e-01,1.55931055e-06,4.64433878e-01,3.24739165e-01,3.99144058e-06,1.90704427e-03,2.91971232e-03,2.05994644e-01
1.00000000e-02,1.39485895e-05,3.95604510e-03,6.09584927e-01,3.30876190e-07,7.32910139e-09,6.73270405e-05,3.86377414e-01,1.54255168e-06,4.69781318e-01,3.21403327e-01,4.07032935e-06,1.93032500e-03,2.95326807e-03,2.03926142e-01
1.45000000e-02,1.38259497e-05,7.43900332e-03,6.06963415e-01,4.11646079e-07,1.35678600e-08,1.26133727e-04,3.85457196e-01,1.41294495e-06,5.10946695e-01,2.95728098e-01,4.67807304e-06,2.10867849e-03,3.21075587e-03,1.87999675e-01
1.90000000e-02,1.37028663e-05,1.15368869e-02,6.04100152e-01,4.71298057e-07,2.08577192e-08,1.95175097e-04,3.84153591e-01,1.32733547e-06,5.37817646e-01,2.78981292e-01,5.07572666e-06,2.22433312e-03,3.37810570e-03,1.77592213e-01
2.35000000e-02,1.35789001e-05,1.60789429e-02,6.01056484e-01,5.16547972e-07,2.89071263e-08,2.71608295e-04,3.82578840e-01,1.26648206e-06,5.56629969e-01,2.67267165e-01,5.35590890e-06,2.30513803e-03,3.49504921e-03,1.70296050e-01
2.80000000e-02,1.34542321e-05,2.09452149e-02,5.97880369e-01,5.51429883e-07,3.75130784e-08,3.53446680e-04,3.80806926e-01,1.22104168e-06,5.70416014e-01,2.58691968e-01,5.56333446e-06,2.36447468e-03,3.58077536e-03,1.64939976e-01
3.25000000e-02,1.33292362e-05,2.60478183e-02,5.94606717e-01,5.78719506e-07,4.65280241e-08,4.39240918e-04,3.78892269e-01,1.18586164e-06,5.80854875e-01,2.52206025e-01,5.72316357e-06,2.40968440e-03,3.64583318e-03,1.60876667e-01
3.70000000e-02,1.32043736e-05,3.13216566e-02,5.91262922e-01,6.00188541e-07,5.58415772e-08,5.27912999e-04,3.76873648e-01,1.15780351e-06,5.88970609e-01,2.47169991e-01,5.84960890e-06,2.44512521e-03,3.69659184e-03,1.57710669e-01
4.15000000e-02,1.30799148e-05,3.67164712e-02,5.87871702e-01,6.17210327e-07,6.53696377e-08,6.18636010e-04,3.74779428e-01,1.13487863e-06,5.95411210e-01,2.43179348e-01,5.95235629e-06,2.47359429e-03,3.73709075e-03,1.55191664e-01
4.60000000e-02,1.29560993e-05,4.21944994e-02,5.84449596e-01,6.30812304e-07,7.50485793e-08,7.10786563e-04,3.72631456e-01,1.11570319e-06,6.00629947e-01,2.39951095e-01,6.03775886e-06,2.49699819e-03,3.77012651e-03,1.53144673e-01
5.05000000e-02,1.28331294e-05,4.77264129e-02,5.81009815e-01,6.41750743e-07,8.48287154e-08,8.03879317e-04,3.70446333e-01,1.09934063e-06,6.04933566e-01,2.37293735e-01,6.11026492e-06,2.51662801e-03,3.79758667e-03,1.51451268e-01
5.50000000e-02,1.27110528e-05,5.32886069e-02,5.77568182e-01,6.50424844e-07,9.46738375e-08,8.97542193e-04,3.68232213e-01,1.08531684e-06,6.08469569e-01,2.35116576e-01,6.17246732e-06,2.53319655e-03,3.82044433e-03,1.50052950e-01
5.95000000e-02,1.25904532e-05,5.88630214e-02,5.74122275e-01,6.57474258e-07,1.04545047e-07,9.91436334e-04,3.66009915e-01,1.07288265e-06,6.11503891e-01,2.33250206e-01,6.22688129e-06,2.54757288e-03,3.84016193e-03,1.48850862e-01
6.40000000e-02,1.24711977e-05,6.44352934e-02,5.70684302e-01,6.63145208e-07,1.14420896e-07,1.08533810e-03,3.63781817e-01,1.06180539e-06,6.14103128e-01,2.31654833e-01,6.27511229e-06,2.56014992e-03,3.85722615e-03,1.47817320e-01
6.85000000e-02,1.23534271e-05,6.99944401e-02,5.67259480e-01,6.67624497e-07,1.24282528e-07,1.17906480e-03,3.61553869e-01,1.05187792e-06,6.16336024e-01,2.30287430e-01,6.31803557e-06,2.57119992e-03,3.87204924e-03,1.46925921e-01
7.30000000e-02,1.22370271e-05,7.55322572e-02,5.63851198e-01,6.71317784e-07,1.34114953e-07,1.27247493e-03,3.59331027e-01,1.04273862e-06,6.18320807e-01,2.29074416e-01,6.35763389e-06,2.58123580e-03,3.88536224e-03,1.46130771e-01
7.75000000e-02,1.21224046e-05,8.10419363e-02,5.60458170e-01,6.74277494e-07,1.43900342e-07,1.36542619e-03,3.57121527e-01,1.03427014e-06,6.20106893e-01,2.27983192e-01,6.39363920e-06,2.59031650e-03,3.89737273e-03,1.45414792e-01
8.20000000e-02,1.20090946e-05,8.65181209e-02,5.57090380e-01,6.76688871e-07,1.53638045e-07,1.45786989e-03,3.54920789e-01,1.02635028e-06,6.21719499e-01,2.27000770e-01,6.42740205e-06,2.59873531e-03,3.90836659e-03,1.44765169e-01
8.65000000e-02,1.18974456e-05,9.19565950e-02,5.53745580e-01,6.78567722e-07,1.63314352e-07,1.54970524e-03,3.52735381e-01,1.01893051e-06,6.23183864e-01,2.26109720e-01,6.45865479e-06,2.60647632e-03,3.91841348e-03,1.44174042e-01
9.10000000e-02,1.17872864e-05,9.73539172e-02,5.50427059e-01,6.80090814e-07,1.72925630e-07,1.64088549e-03,3.50565498e-01,1.01188941e-06,6.24535591e-01,2.25288540e-01,6.48845852e-06,2.61375425e-03,3.92777002e-03,1.43626837e-01
9.55000000e-02,1.16786802e-05,1.02707853e-01,5.47135307e-01,6.81283344e-07,1.82466292e-07,1.73136519e-03,3.48412932e-01,1.00516634e-06,6.25797102e-01,2.24523038e-01,6.51665640e-06,2.62062012e-03,3.93655358e-03,1.43115158e-01
1.00000000e-01,1.15716740e-05,1.08016335e-01,5.43871209e-01,6.82152917e-07,1.91931177e-07,1.82110233e-03,3.46278908e-01,9.98750554e-07,6.26972514e-01,2.23810516e-01,6.54323792e-06,2.62707871e-03,3.94478094e-03,1.42637562e-01
1.45000000e-01,1.05826422e-05,1.58441773e-01,5.12818144e-01,6.83699534e-07,2.82068706e-07,2.67462809e-03,3.26053907e-01,9.43169792e-07,6.36690124e-01,2.17921642e-01,6.77160492e-06,2.68141218e-03,4.01331008e-03,1.38685790e-01
1.90000000e-01,9.72822110e-06,2.04083738e-01,4.84590008e-01,6.79572999e-07,3.63730053e-07,3.44755198e-03,3.07867931e-01,8.96246429e-07,6.44956661e-01,2.12875252e-01,6.95737639e-06,2.72558353e-03,4.07008710e-03,1.35364556e-01
2.35000000e-01,8.98957633e-06,2.45350776e-01,4.58933868e-01,6.72749668e-07,4.37189577e-07,4.14461994e-03,2.91560636e-01,8.55063806e-07,6.52604940e-01,2.08151599e-01,7.11075258e-06,2.76251667e-03,4.11979255e-03,1.32353180e-01
2.80000000e-01,8.34683664e-06,2.82718314e-01,4.35605375e-01,6.64874468e-07,5.03131312e-07,4.77308827e-03,2.76893708e-01,8.18051552e-07,6.59938420e-01,2.03579772e-01,7.24086866e-06,2.79444840e-03,4.16497526e-03,1.29514319e-01
3.25000000e-01,7.78542957e-06,3.16638803e-01,4.14343922e-01,6.55956326e-07,5.62192493e-07,5.33979628e-03,2.63668475e-01,7.84862479e-07,6.66918826e-01,1.99189084e-01,7.34800183e-06,2.82134410e-03,4.20547878e-03,1.26857128e-01
3.70000000e-01,7.29280833e-06,3.47491663e-01,3.94937491e-01,6.46384327e-07,6.14995171e-07,5.85088805e-03,2.51711403e-01,7.54962284e-07,6.73579210e-01,1.94967508e-01,7.43527034e-06,2.84381925e-03,4.24182846e-03,1.24359437e-01
4.15000000e-01,6.85647901e-06,3.75638620e-01,3.77205717e-01,6.36679743e-07,6.62427117e-07,6.31362071e-03,2.40833887e-01,7.27810482e-07,6.79902804e-01,1.90944959e-01,7.50943010e-06,2.86331324e-03,4.27500562e-03,1.22005674e-01
4.60000000e-01,6.47138632e-06,4.01380394e-01,3.60926304e-01,6.26118270e-07,7.04633508e-07,6.73120079e-03,2.30954299e-01,7.03513104e-07,6.85867903e-01,1.87117420e-01,7.56300131e-06,2.87812598e-03,4.30369700e-03,1.19824580e-01
5.05000000e-01,6.12835758e-06,4.24971158e-01,3.45977701e-01,6.15577833e-07,7.42350197e-07,7.10925179e-03,2.21934403e-01,6.81343859e-07,6.91571774e-01,1.83441940e-01,7.60436311e-06,2.89012849e-03,4.32954339e-03,1.17758321e-01
5.50000000e-01,5.82209134e-06,4.46645212e-01,3.32215082e-01,6.04779375e-07,7.75990168e-07,7.45169394e-03,2.13680809e-01,6.61305587e-07,6.96946584e-01,1.79960717e-01,7.63261522e-06,2.89902979e-03,4.35211314e-03,1.15833256e-01
5.95000000e-01,5.54778478e-06,4.66591275e-01,3.19525776e-01,5.93863159e-07,8.05944527e-07,7.76195946e-03,2.06114042e-01,6.43144655e-07,7.02019663e-01,1.76659338e-01,7.64935903e-06,2.90518005e-03,4.37173444e-03,1.14035786e-01
6.40000000e-01,5.30116081e-06,4.84982555e-01,3.07807461e-01,5.82947987e-07,8.32607526e-07,8.04336819e-03,1.99159899e-01,6.26639028e-07,7.06809574e-01,1.73529367e-01,7.65635765e-06,2.90896673e-03,4.38873866e-03,1.12355064e-01
6.85000000e-01,5.07868498e-06,5.01978248e-01,2.96963053e-01,5.72070524e-07,8.56318151e-07,8.29885997e-03,1.92753332e-01,6.11623920e-07,7.11328887e-01,1.70564366e-01,7.65465308e-06,2.91061150e-03,4.40331844e-03,1.10784544e-01
7.30000000e-01,4.87734316e-06,5.17714872e-01,2.86909686e-01,5.61283300e-07,8.77384994e-07,8.53104195e-03,1.86838083e-01,5.97944353e-07,7.15592032e-01,1.67756877e-01,7.64538941e-06,2.91036644e-03,4.41569641e-03,1.09316778e-01
7.75000000e-01,4.69456617e-06,5.32312486e-01,2.77574127e-01,5.50631426e-07,8.96085268e-07,8.74223597e-03,1.81365010e-01,5.85462917e-07,7.19613315e-01,1.65099248e-01,7.62960998e-06,2.90846486e-03,4.42608265e-03,1.07944668e-01
8.20000000e-01,4.52817225e-06,5.45876541e-01,2.68891756e-01,5.40151061e-07,9.12667214e-07,8.93450597e-03,1.76291216e-01,5.74059497e-07,7.23406202e-01,1.62584116e-01,7.60825312e-06,2.90511941e-03,4.43467115e-03,1.06661703e-01
8.65000000e-01,4.37621441e-06,5.58502908e-01,2.60803753e-01,5.29884923e-07,9.27361272e-07,9.10975300e-03,1.71577752e-01,5.63616306e-07,7.26986784e-01,1.60202444e-01,7.58227567e-06,2.90054957e-03,4.44166981e-03,1.05460400e-01
9.10000000e-01,4.23707254e-06,5.70276252e-01,2.53257174e-01,5.19880857e-07,9.40358410e-07,9.26959666e-03,1.67191281e-01,5.54010032e-07,7.30381449e-01,1.57938311e-01,7.55243168e-06,2.89494943e-03,4.44730149e-03,1.04329877e-01
9.55000000e-01,4.10946219e-06,5.81270968e-01,2.46206309e-01,5.09992185e-07,9.51846741e-07,9.41556157e-03,1.63101590e-01,5.45296066e-07,7.33544291e-01,1.55820255e-01,7.51866179e-06,2.88825984e-03,4.45138285e-03,1.03287741e-01
1.00000000e+00,3.99205852e-06,5.91551308e-01,2.39610938e-01,5.00389823e-07,9.61980463e-07,9.54892480e-03,1.59283375e-01,5.37277203e-07,7.36536048e-01,1.53811453e-01,7.48235100e-06,2.88082997e-03,4.45435387e-03,1.02309289e-01
1.45000000e+00,3.19680242e-06,6.65850587e-01,1.91944194e-01,4.19270608e-07,1.01484173e-06,1.04057742e-02,1.31794814e-01,4.84561691e-07,7.58647648e-01,1.38774804e-01,7.06067578e-06,2.78650762e-03,4.44377151e-03,9.53397165e-02
1.90000000e+00,2.77402651e-06,7.08885115e-01,1.64462106e-01,3.62853370e-07,1.02651462e-06,1.07985070e-02,1.15850109e-01,4.59518814e-07,7.71358311e-01,1.29948745e-01,6.67787242e-06,2.69437515e-03,4.40504582e-03,9.15863789e-02
2.35000000e+00,2.51767681e-06,7.36019303e-01,1.47274687e-01,3.24424942e-07,1.02672423e-06,1.10044586e-02,1.05697682e-01,4.46404359e-07,7.79003564e-01,1.24559280e-01,6.39079403e-06,2.62264052e-03,4.36692513e-03,8.94407464e-02
2.80000000e+00,2.34801407e-06,7.54126332e-01,1.35928748e-01,2.98226949e-07,1.02542423e-06,1.11320124e-02,9.88092362e-02,4.39012455e-07,7.83684230e-01,1.21230091e-01,6.19489452e-06,2.57254800e-03,4.33767331e-03,8.81688179e-02
3.25000000e+00,2.22996572e-06,7.66711468e-01,1.28122858e-01,2.80114185e-07,1.02469992e-06,1.12205990e-02,9.39415402e-02,4.34541115e-07,7.86681448e-01,1.19092509e-01,6.06426082e-06,2.53867309e-03,4.31705419e-03,8.73638102e-02
3.70000000e+00,2.14496856e-06,7.75714514e-01,1.22594737e-01,2.67444779e-07,1.02503870e-06,1.12881860e-02,9.03991251e-02,4.31694062e-07,7.88651458e-01,1.17693820e-01,5.97996926e-06,2.51663638e-03,4.30352231e-03,8.68281453e-02
4.00000000e+00,2.10126263e-06,7.80315168e-01,1.19793019e-01,2.61162571e-07,1.02577570e-06,1.13256983e-02,8.85627259e-02,4.30343649e-07,7.89598136e-01,1.17029167e-01,5.94231337e-06,2.50676036e-03,4.29757872e-03,8.65619786e-02
