t(s),N2(T),N(T),H(T),NH3(T),NH2(T),NH(T),RU(T),N2(S),N(S),H(S),NH3(S),NH2(S),NH(S),RU(S)
5.50000000e-04,-5.08606630e-14,4.25505422e-11,-9.63508001e-11,1.45500629e-14,5.38722915e-16,6.71092588e-13,5.31649372e-11,5.33546198e-15,1.10644442e-10,-1.56002016e-10,4.47261032e-14,2.78364997e-12,6.25660620e-13,4.18982021e-11
5.95000000e-04,-4.67484521e-14,4.35008670e-11,-9.87923710e-11,1.20788849e-14,5.49840371e-16,6.85839272e-13,5.46397844e-11,1.33654739e-15,1.00031030e-10,-1.40689899e-10,2.39323851e-14,2.60434183e-12,5.68577183e-13,3.74606818e-11
6.40000000e-04,-5.34329550e-14,4.44528554e-11,-1.03956516e-10,-1.42309125e-14,5.61092874e-16,7.00600768e-13,5.88701628e-11,-2.05449868e-14,9.28674903e-11,-1.29306256e-10,-2.38646682e-13,2.48849175e-12,5.25668115e-13,3.36837970e-11
6.85000000e-04,-4.48516383e-14,4.54057661e-11,-9.98834898e-11,2.85127703e-14,5.71842844e-16,7.15368413e-13,5.37781223e-11,1.44321924e-14,8.80301951e-11,-1.24888387e-10,1.83803050e-13,2.39794232e-12,5.09806183e-13,3.37522081e-11
7.30000000e-04,-4.67616409e-14,4.63590527e-11,-1.02218871e-10,2.38666014e-14,5.82908785e-16,7.30137334e-13,5.51519931e-11,1.01078876e-14,8.47079969e-11,-1.19941397e-10,1.38989744e-13,2.34247438e-12,4.91179110e-13,3.22506494e-11
7.75000000e-04,-4.80607114e-14,4.73123865e-11,-1.05186496e-10,7.24643751e-15,5.94053234e-16,7.44903817e-13,5.71694264e-11,-2.26443597e-15,8.24016383e-11,-1.15968662e-10,-2.57926353e-14,2.30583336e-12,4.76200650e-13,3.08130463e-11
8.20000000e-04,-4.86378131e-14,4.82655393e-11,-1.08037433e-10,-9.04622655e-15,6.05179441e-16,7.59665376e-13,5.90693075e-11,-1.29689032e-14,8.07656052e-11,-1.12987116e-10,-1.75581968e-13,2.28189025e-12,4.64618317e-13,2.96635534e-11
8.65000000e-04,-4.91590726e-14,4.92183980e-11,-1.07651853e-10,1.07388617e-14,6.16036519e-16,7.74420352e-13,5.76968391e-11,1.75612030e-15,7.96270707e-11,-1.12272204e-10,2.40409363e-14,2.25958284e-12,4.61990974e-13,2.98977627e-11
9.10000000e-04,-4.77093491e-14,5.01708662e-11,-1.08895044e-10,9.82059536e-15,6.27046017e-16,7.89168195e-13,5.79722714e-11,-3.20206592e-16,7.88456074e-11,-1.11132671e-10,1.47532687e-16,2.24431450e-12,4.58133218e-13,2.95847882e-11
9.55000000e-04,-4.62037727e-14,5.11228674e-11,-1.13123928e-10,-2.94490343e-14,6.38320900e-16,8.03908459e-13,6.12721669e-11,-2.54175605e-14,7.83053600e-11,-1.08873896e-10,-3.82209787e-13,2.24075294e-12,4.49123793e-13,2.82862867e-11
1.00000000e-03,-4.48643869e-14,5.20743835e-11,-1.17128685e-10,-7.76482420e-14,6.49666819e-16,8.18640540e-13,6.43575236e-11,-5.48434353e-14,7.79771415e-11,-1.06781380e-10,-8.67281370e-13,2.23963736e-12,4.41017062e-13,2.70457092e-11
1.45000000e-03,-5.19349442e-14,6.15568181e-11,-1.23255461e-10,3.32325237e-14,7.58181861e-16,9.65440541e-13,6.07511463e-11,1.57545700e-14,7.70218622e-11,-1.09305563e-10,2.63912906e-13,2.20767300e-12,4.50826108e-13,2.93455346e-11
1.90000000e-03,-5.38080562e-14,7.09774482e-11,-1.35870098e-10,4.18517447e-14,8.66743175e-16,1.11128038e-12,6.37924594e-11,1.83121528e-14,7.65559498e-11,-1.08742615e-10,3.52717825e-13,2.19537211e-12,4.48876720e-13,2.91713862e-11
2.35000000e-03,-4.86243046e-14,8.03361602e-11,-1.49349439e-10,1.23935844e-14,9.74955240e-16,1.25616009e-12,6.77923745e-11,5.24918239e-16,7.58814159e-11,-1.06976582e-10,2.48202768e-14,2.18291529e-12,4.42015684e-13,2.84448899e-11
2.80000000e-03,-4.53767566e-14,8.96337826e-11,-1.61801379e-10,9.09797247e-16,1.08233616e-15,1.40008987e-12,7.08108910e-11,-3.47223946e-15,7.56704702e-11,-1.06467775e-10,-7.46511516e-14,2.17752628e-12,4.39292928e-13,2.82586090e-11
3.25000000e-03,-4.77015978e-14,9.88702717e-11,-1.73884189e-10,5.10711168e-15,1.18884031e-15,1.54307083e-12,7.35122518e-11,2.22337457e-15,7.53088129e-11,-1.06149698e-10,-1.20119227e-14,2.16795327e-12,4.37971861e-13,2.82447482e-11
3.70000000e-03,-7.09201368e-14,1.08045954e-10,-1.84929861e-10,1.02977026e-13,1.29339995e-15,1.68510671e-12,7.51654505e-11,4.54087001e-14,7.47796061e-11,-1.07296152e-10,1.01517588e-12,2.14711379e-12,4.43675367e-13,2.88651719e-11
4.15000000e-03,-3.79831352e-14,1.17161321e-10,-1.98780930e-10,-2.48778481e-14,1.39964144e-15,1.82621036e-12,7.98548593e-11,-1.75962132e-14,7.43258472e-11,-1.04003767e-10,-3.78811601e-13,2.14563873e-12,4.29753087e-13,2.74989362e-11
4.60000000e-03,-6.13841675e-14,1.26216707e-10,-2.11020815e-10,-1.71791596e-14,1.48959102e-15,1.96639126e-12,8.29147904e-11,2.08656566e-14,7.38890967e-11,-1.04975022e-10,4.71440479e-13,2.12915792e-12,4.34062419e-13,2.80303984e-11
5.05000000e-03,-9.58541164e-14,1.35212445e-10,-2.34603037e-10,-7.07161581e-14,1.58318048e-15,2.10564413e-12,9.74499353e-11,2.66301831e-14,7.34721989e-11,-1.04534519e-10,5.78413676e-13,2.11893465e-12,4.31946850e-13,2.79063951e-11
5.50000000e-03,-1.51662770e-13,1.44148863e-10,-2.73196564e-10,-1.26326426e-13,1.69713476e-15,2.24395940e-12,1.27080034e-10,-1.31591681e-14,7.30575584e-11,-1.02183748e-10,-3.34773422e-13,2.11581150e-12,4.21595236e-13,2.69367151e-11
5.95000000e-03,-1.88398236e-13,1.53026320e-10,-2.92585881e-10,-1.36929245e-13,1.79002373e-15,2.38137363e-12,1.37501725e-10,7.19881959e-15,7.26391794e-11,-1.02458168e-10,1.46643289e-13,2.10181305e-12,4.23180949e-13,2.71401524e-11
6.40000000e-03,-4.34405853e-13,1.61845189e-10,-3.92740776e-10,-1.72194778e-12,1.60191943e-15,2.51813651e-12,2.30532202e-10,6.16026597e-15,7.22286993e-11,-1.01763748e-10,1.49877862e-13,2.09190741e-12,4.20446326e-13,2.68666571e-11
6.85000000e-03,-8.36866987e-13,1.70605779e-10,-5.36635224e-10,-2.36098215e-12,1.60681959e-15,2.65381471e-12,3.66571872e-10,6.19184741e-15,7.18197216e-11,-1.01211523e-10,1.81838417e-13,2.08119029e-12,4.18475103e-13,2.67041058e-11
7.30000000e-03,-1.35659099e-12,1.79308407e-10,-7.04366597e-10,-8.15429374e-13,2.03817992e-15,2.78819814e-12,5.24439974e-10,1.35329795e-14,7.14102767e-11,-1.01110426e-10,3.70515614e-13,2.06839193e-12,4.18614887e-13,2.68290938e-11
7.75000000e-03,-1.86185011e-12,1.87953460e-10,-8.90299944e-10,-3.02274255e-12,1.75784981e-15,2.92234125e-12,7.04306977e-10,1.65284489e-14,7.10078593e-11,-1.00542208e-10,4.81339746e-13,2.05816469e-12,4.16493675e-13,2.65618219e-11
8.20000000e-03,-2.34198643e-12,1.96541200e-10,-1.05700132e-09,-3.21988524e-12,1.85573081e-15,3.05524702e-12,8.62964891e-10,2.24606170e-14,7.06074841e-11,-1.00103517e-10,6.27192476e-13,2.04779601e-12,4.14741663e-13,2.63838422e-11
8.65000000e-03,-2.74454214e-12,2.05071959e-10,-1.18820541e-09,-1.36224301e-12,2.33818192e-15,3.18691507e-12,9.84050987e-10,2.90650438e-14,7.02093895e-11,-9.97380791e-11,7.52817496e-13,2.03745914e-12,4.13123717e-13,2.62962242e-11
9.10000000e-03,-3.03332418e-12,2.13546153e-10,-1.30065801e-09,-3.18301152e-12,2.13745780e-15,3.31832875e-12,1.09000772e-09,3.07655369e-14,6.98161285e-11,-9.91638120e-11,8.05578570e-13,2.02785409e-12,4.10744379e-13,2.60727409e-11
9.55000000e-03,-3.14371778e-12,2.21964028e-10,-1.34600323e-09,-3.04720520e-12,2.28919472e-15,3.44854703e-12,1.12677928e-09,2.18617120e-14,6.94267513e-11,-9.83239145e-11,5.80842492e-13,2.01942281e-12,4.07076610e-13,2.58679595e-11
1.00000000e-02,-3.42538790e-12,2.30325978e-10,-1.45038700e-09,-3.97737544e-12,2.27956750e-15,3.57803886e-12,1.22388347e-09,1.37919651e-14,6.90408240e-11,-9.75159969e-11,3.86135040e-13,2.01094282e-12,4.03575224e-13,2.56607278e-11
1.45000000e-02,-7.91739232e-13,3.10937394e-10,-6.90195517e-10,-1.01326611e-11,2.30907488e-15,4.82608768e-12,3.85354127e-10,-3.36289550e-14,6.53517338e-11,-9.12648653e-11,-8.18641408e-13,1.92246654e-12,3.77211169e-13,2.44657241e-11
1.90000000e-02,5.51639412e-13,3.86309028e-10,-1.30769873e-10,-2.53949571e-11,2.57951763e-15,5.99178633e-12,-2.36690204e-10,-6.03270957e-13,6.19618423e-11,-7.50292539e-11,-1.54924386e-11,1.88466023e-12,3.00374509e-13,2.69780864e-11
2.35000000e-02,-1.74435413e-11,4.56696345e-10,-6.05977097e-09,-2.94176364e-11,5.43558425e-15,7.07824281e-12,5.64285212e-09,-1.70004211e-13,5.88095966e-11,-7.88755904e-11,-4.38111715e-12,1.76865787e-12,3.24015978e-13,2.25244413e-11
2.80000000e-02,-1.58259583e-11,5.22409614e-10,-6.15196810e-09,-1.84375652e-11,9.07185529e-15,8.09495295e-12,5.65571799e-09,-1.31903213e-13,5.59556233e-11,-7.29779277e-11,-4.53147580e-12,1.68729955e-12,3.09153118e-13,1.96892307e-11
3.25000000e-02,-2.02872362e-11,5.83726575e-10,-6.17207440e-09,-1.97604491e-10,8.56290906e-15,9.03953535e-12,5.79719146e-09,-3.44310714e-12,5.33850597e-11,-9.53907632e-12,-8.90849675e-11,1.87983360e-12,-1.26033865e-14,4.68148610e-11
3.70000000e-02,-2.68033622e-12,6.40860422e-10,-1.55539085e-09,-3.42824667e-11,7.72986503e-15,9.92594816e-12,9.41559551e-10,-4.91327720e-13,5.08060840e-11,-6.14284432e-11,-1.26169490e-11,1.58411299e-12,2.47803878e-13,2.18987190e-11
4.15000000e-02,-3.52393967e-14,6.94068102e-10,-8.01396931e-10,-2.82177332e-11,9.23596918e-15,1.07468674e-11,1.24825698e-10,9.05612088e-14,4.84794404e-11,-6.94257628e-11,2.20042532e-12,1.47306643e-12,2.91856195e-13,1.68904132e-11
4.60000000e-02,-3.55718234e-13,7.43569858e-10,-7.74304850e-10,-2.67398033e-11,1.42891288e-14,1.15066988e-11,4.63095257e-11,1.44605308e-13,4.63401592e-11,-6.73524470e-11,3.67092827e-12,1.41535652e-12,2.82127754e-13,1.54992699e-11
5.05000000e-02,-1.03208446e-12,7.89580275e-10,-4.70661321e-10,-3.89671562e-11,2.14126214e-14,1.22066731e-11,-2.91147800e-10,2.22076513e-13,4.43585455e-11,-6.56826802e-11,5.65661234e-12,1.35499608e-12,2.77683149e-13,1.38127666e-11
5.50000000e-02,-1.53103657e-12,8.32298017e-10,-5.25599089e-10,4.35638713e-11,1.05335507e-14,1.28648084e-11,-3.61607104e-10,5.37915575e-13,4.25068234e-11,-6.78462687e-11,1.40559177e-11,1.27767726e-12,2.94369080e-13,9.17356571e-12
5.95000000e-02,-2.68189460e-12,8.71879158e-10,1.69412811e-09,-2.72823830e-10,9.49879201e-14,1.34183848e-11,-2.30401491e-09,4.28537040e-13,4.07888545e-11,-6.68098037e-11,9.03992513e-12,1.24598920e-12,2.79839585e-13,1.50266583e-11
6.40000000e-02,-1.32810762e-12,9.08505621e-10,3.10036919e-09,-7.54096153e-10,1.95062573e-13,1.39509115e-11,-3.26759652e-09,-7.56501821e-13,3.92037321e-11,-4.84105710e-11,-2.44188015e-11,1.30841044e-12,1.70063603e-13,3.29036682e-11
6.85000000e-02,1.17334679e-12,9.42506013e-10,-2.68008506e-09,2.22194623e-10,-4.11404633e-14,1.46168989e-11,1.49963531e-09,1.19732519e-13,3.76764948e-11,-5.14133015e-11,4.08397522e-12,1.17741075e-12,2.23341609e-13,8.13234658e-12
7.30000000e-02,6.97403552e-12,9.73732338e-10,-2.20756360e-09,-3.28300303e-10,4.03914514e-14,1.50921926e-11,1.54002494e-09,-6.43765452e-13,3.62974605e-11,-3.81220563e-11,-2.19112192e-11,1.21443430e-12,1.45321653e-13,2.30198245e-11
7.75000000e-02,8.09813625e-13,1.00260870e-09,-6.21155925e-10,-2.48999773e-11,2.96894697e-14,1.54871031e-11,-3.72879409e-10,-5.67225800e-14,3.49608789e-11,-4.73560581e-11,-1.68581383e-12,1.12298409e-12,1.95269397e-13,1.28194621e-11
8.20000000e-02,-9.69006909e-12,1.02922662e-09,4.75236765e-10,8.92170699e-10,-6.81029345e-14,1.58547204e-11,-2.40273063e-09,1.59945270e-12,3.36884036e-11,-7.33837554e-11,5.22531363e-11,9.33289963e-13,3.43692305e-13,-1.54342195e-11
8.65000000e-02,1.19797967e-12,1.05343568e-09,-9.49995691e-10,5.37949998e-10,-1.82629396e-14,1.62794523e-11,-6.58849160e-10,1.19878046e-12,3.25851759e-11,-6.49473118e-11,3.37965289e-11,9.47692302e-13,2.96802065e-13,-3.87766781e-12
9.10000000e-02,2.71043990e-14,1.07568745e-09,-1.19639010e-09,2.82801408e-10,-5.11385044e-15,1.66234298e-11,-1.78744182e-10,6.08572568e-13,3.15090841e-11,-5.35411085e-11,1.75708176e-11,9.67021044e-13,2.36763749e-13,2.64884948e-12
9.55000000e-02,-1.31297505e-12,1.09604225e-09,-1.25960630e-09,3.92346326e-11,-4.40299790e-15,1.69379881e-11,1.08708809e-10,1.03840082e-13,3.05242216e-11,-4.42367171e-11,2.08226814e-12,9.75586171e-13,1.89035220e-13,1.03617659e-11
1.00000000e-01,8.70049057e-13,1.11455763e-09,-2.86504662e-09,4.66631172e-12,-7.71258175e-15,1.72619108e-11,1.72769844e-09,-4.43574605e-13,2.95851500e-11,-3.33700016e-11,-1.27357060e-11,9.93331368e-13,1.33840041e-13,1.58369608e-11
1.45000000e-01,-6.41919307e-11,1.22212225e-09,2.47272104e-08,1.18973374e-09,-7.34417289e-13,1.81547580e-11,-2.70922948e-08,-1.59798962e-12,2.27536188e-11,-1.87663359e-11,2.32909238e-11,6.93734095e-13,1.27288936e-13,-2.65012402e-11
1.90000000e-01,-1.34517173e-11,1.23244467e-09,9.88854522e-09,1.55636409e-09,-3.51126394e-13,1.87188850e-11,-1.26822700e-08,4.58019126e-13,1.87418620e-11,-4.08789741e-11,4.47803664e-11,5.31678659e-13,2.10918969e-13,-2.38438710e-11
2.35000000e-01,2.65788290e-12,1.19351883e-09,-6.68714267e-09,-9.83386500e-10,1.58750040e-13,1.84970619e-11,6.45569664e-09,-3.70791181e-13,1.63474677e-11,-1.11651409e-11,-2.66411167e-11,6.48674261e-13,2.91784824e-14,2.11517283e-11
2.80000000e-01,4.84763367e-12,1.13213006e-09,-1.14681696e-08,-1.67802334e-09,2.64562376e-13,1.76402472e-11,1.19913104e-08,-3.62390635e-13,1.47476713e-11,-5.11585322e-12,-4.05645513e-11,6.32172928e-13,-6.59813043e-15,3.06695491e-11
3.25000000e-01,5.96818650e-12,1.06156141e-09,-1.20184078e-08,-2.12322280e-09,3.01174074e-13,1.65587794e-11,1.30572410e-08,-6.19608496e-13,1.36327806e-11,1.54881864e-12,-5.13429784e-11,6.22757321e-13,-3.76751821e-14,3.61959055e-11
3.70000000e-01,3.26825559e-11,9.88310796e-10,-2.32483069e-08,-1.02151897e-09,4.09094654e-13,1.56734726e-11,2.32327499e-08,9.00208223e-13,1.26146825e-11,-1.55464178e-11,-2.33142251e-11,5.29686580e-13,3.95988265e-14,2.47764668e-11
4.15000000e-01,2.94400857e-11,9.17529298e-10,-3.02493140e-08,-3.73981969e-09,8.34884217e-13,1.46655339e-11,3.30266639e-08,1.47632402e-13,1.18300237e-11,8.70175076e-12,-8.63097580e-11,6.48365928e-13,-1.04287464e-13,6.50862727e-11
4.60000000e-01,6.81428281e-12,8.53446687e-10,5.07312695e-09,2.11259601e-09,-1.42082744e-13,1.29136351e-11,-8.05875549e-09,8.31480785e-13,1.10814517e-11,-3.47905187e-11,5.05117294e-11,3.15207114e-13,1.78671624e-13,-2.81280219e-11
5.05000000e-01,-6.29592786e-12,7.92022481e-10,1.92226584e-08,5.24087988e-09,-6.30623217e-13,1.16787924e-11,-2.52603130e-08,1.29172439e-12,1.04134562e-11,-5.93411822e-11,1.25249651e-10,1.30784107e-13,3.31896099e-13,-7.80763300e-11
5.50000000e-01,-3.96299992e-11,7.34252501e-10,4.09736764e-08,-1.11886755e-09,9.09823331e-13,1.00894155e-11,-4.05604305e-08,-5.36664397e-14,9.89701362e-12,-7.11349825e-12,-1.47823648e-11,4.24056243e-13,2.18228178e-14,1.16066368e-11
5.95000000e-01,-2.31826262e-10,6.84812230e-10,1.76585672e-07,-3.53726826e-09,1.44618902e-12,6.02214919e-12,-1.73508858e-07,-4.71121286e-12,9.47784771e-12,4.09598301e-11,-6.00641736e-11,5.08361503e-13,-1.67636755e-13,1.39969839e-11
6.40000000e-01,1.61624131e-11,6.33830766e-10,-2.09999813e-08,-1.15518579e-09,-1.26598108e-13,1.01136377e-11,2.14951869e-08,-3.78520004e-13,8.84211455e-12,-1.01207597e-12,-3.25774425e-11,4.22681109e-13,-1.51535508e-14,2.47183964e-11
6.85000000e-01,-5.46461765e-11,5.91783549e-10,1.72603279e-08,1.20942855e-09,-1.07343840e-12,8.68811346e-12,-1.90145085e-08,-2.33404006e-12,8.39280731e-12,-1.03708515e-12,1.84751571e-11,3.00244416e-13,3.93840789e-14,-2.38364677e-11
7.30000000e-01,5.49939489e-12,5.50431267e-10,-1.04779727e-08,5.09717201e-10,-3.49723803e-13,8.61612953e-12,9.40405844e-09,-1.90284713e-13,7.87888984e-12,-1.20208995e-11,7.95156085e-12,3.05524047e-13,5.78299050e-14,-3.98262046e-12
7.75000000e-01,4.27032246e-11,5.13443586e-10,-4.90521011e-08,1.26050610e-09,-1.04590464e-12,9.01463447e-12,4.72274794e-08,-1.20560833e-13,7.44147433e-12,-1.55122506e-11,1.53458490e-11,2.71991025e-13,7.60776560e-14,-7.50258058e-12
8.20000000e-01,1.00664230e-11,4.79873176e-10,-1.18744801e-08,2.74130835e-10,-2.17847799e-13,7.55110360e-12,1.11030764e-08,-2.14226069e-15,7.03074455e-12,-1.08078823e-11,3.23162360e-12,2.85285705e-13,4.76328959e-14,2.14737794e-13
8.65000000e-01,4.20531653e-11,4.48695947e-10,-4.82101759e-08,1.21151202e-09,-9.39983539e-13,8.00434279e-12,4.65008505e-08,3.21195220e-14,6.64152595e-12,-1.52691914e-11,1.48885714e-11,2.45288826e-13,7.26722604e-14,-6.61098652e-12
9.10000000e-01,5.70355258e-11,4.20070398e-10,-6.53238259e-08,1.65634731e-09,-1.27113081e-12,7.99900511e-12,6.31836448e-08,4.69962842e-14,6.27617306e-12,-1.71439430e-11,2.04046306e-11,2.19693791e-13,8.33481348e-14,-9.88689889e-12
9.55000000e-01,3.09753710e-11,3.93863675e-10,-3.78015406e-08,1.16007716e-09,-7.23148011e-13,6.93052129e-12,3.62104170e-08,1.47669459e-13,5.93188816e-12,-1.51710686e-11,1.66805785e-11,2.17898826e-13,7.16993550e-14,-7.87866572e-12
1.00000000e+00,-2.94486041e-11,3.69945565e-10,3.19875708e-08,-6.40923456e-10,6.36863622e-13,4.77753927e-12,-3.16925587e-08,8.77220370e-14,5.61547768e-12,-5.25600850e-12,-5.46710928e-12,2.53914708e-13,1.82671270e-14,4.74773623e-12
1.45000000e+00,-2.69791606e-11,2.04238523e-10,1.45377864e-08,2.72889819e-11,-1.33448965e-13,2.68527559e-12,-1.47448866e-08,-7.52126063e-13,3.28162009e-12,1.89158978e-12,-6.39915862e-13,1.46608406e-13,-3.41933373e-15,-3.92435701e-12
1.90000000e+00,1.62525804e-11,1.17288268e-10,-7.45244250e-09,6.34767603e-10,-1.38634680e-14,1.91686082e-12,6.68223105e-09,5.89676253e-13,1.91103289e-12,-1.17350117e-11,1.81486826e-11,5.50724829e-14,5.37865483e-14,-9.02323907e-12
2.35000000e+00,2.44448015e-12,6.97189295e-11,-9.00652635e-09,2.72381881e-10,-2.37346768e-13,1.25402559e-12,8.66096438e-09,-1.69394462e-13,1.17158385e-12,-8.38410288e-13,1.52013292e-12,5.03919288e-14,4.35211267e-15,-1.73865605e-12
2.80000000e+00,-1.79042948e-11,4.26539943e-11,-4.61885669e-09,-4.00805762e-10,-3.61373660e-13,6.67254105e-13,4.99460687e-09,-9.68507177e-13,7.58143849e-13,1.37150809e-11,-2.24606858e-11,7.17759393e-14,-6.52101313e-14,8.94940243e-12
3.25000000e+00,7.97204231e-12,2.55211857e-11,-8.41736284e-09,3.10198908e-10,-9.99613308e-14,5.93454204e-13,8.07317721e-09,1.44403604e-13,4.24126217e-13,-3.62098211e-12,5.85068799e-12,9.47530945e-15,1.67364968e-14,-2.82444751e-12
3.70000000e+00,2.40317379e-11,1.54712109e-11,-7.86723171e-09,6.94257599e-10,-3.09653833e-14,4.52865596e-13,7.13304926e-09,5.84303475e-13,2.37083461e-13,-1.03912229e-11,1.93136145e-11,-2.18923701e-14,5.00595663e-14,-9.77194574e-12
4.00000000e+00,-4.08593768e-11,1.16358617e-11,8.42702179e-09,-1.02151166e-09,2.60870480e-14,-9.15319583e-14,-7.37622117e-09,-9.49553898e-13,2.30037559e-13,1.46087091e-11,-2.94667945e-11,6.04880989e-14,-7.18029264e-14,1.55889166e-11
